tag,avg_rating,num_ratings
gay relationship,3.380952380952381,84
oregon,3.380952380952381,21
organ,3.380952380952381,21
recovery,3.380952380952381,21
witness protection,3.380952380952381,21
BDSM,3.38,150
Basil Rathbone,3.38,25
Bryan Singer,3.38,25
Strong Female Lead,3.38,25
first kiss,3.38,25
novelist,3.38,25
goretastic,3.3793103448275863,29
hair,3.3793103448275863,29
politician,3.379032258064516,62
Navy,3.378787878787879,33
Timothy Dalton,3.378787878787879,33
brother,3.3783783783783785,37
mutiny,3.3783783783783785,37
businessman,3.3777777777777778,45
puberty,3.3777777777777778,45
running,3.377483443708609,151
desert,3.377431906614786,514
WW2,3.3771929824561404,57
domestic abuse,3.3771929824561404,57
Russia,3.377049180327869,122
narcissism,3.3768115942028984,69
Detroit,3.3767123287671232,73
trapped in space,3.3767123287671232,73
android,3.3764367816091956,174
downbeat,3.3764044943820224,89
Teen movie,3.375968992248062,129
Alicia Silverstone,3.375,36
Anna Faris,3.375,44
Barcelona,3.375,56
Caribbean,3.375,20
children acting like adults,3.375,44
chile,3.375,28
crotch grab,3.375,20
crowbar,3.375,28
cute boys,3.375,28
flight,3.375,32
maine,3.375,32
massage,3.375,20
prisoner of war,3.375,44
sewer,3.375,44
toxic masculinity,3.375,52
vending machine,3.375,20
vodka,3.375,20
mad scientist,3.3745928338762217,307
To See,3.373015873015873,126
John Turturro,3.3727272727272726,55
historical inaccuracy,3.3727272727272726,55
paralysis,3.3727272727272726,55
head blown off,3.372093023255814,43
disease,3.371495327102804,214
airplane hijacking,3.3714285714285714,35
factory,3.3714285714285714,105
love at first sight,3.3714285714285714,35
Jet Li,3.370967741935484,93
Pittsburgh,3.370967741935484,31
new mexico,3.370967741935484,31
righteous rage,3.370967741935484,31
The Avengers,3.370833333333333,120
Chiwetel Ejiofor,3.3703703703703702,27
Paul Walker,3.3703703703703702,54
boredom,3.3703703703703702,27
car explosion,3.3703703703703702,27
far too long,3.3703703703703702,27
speech,3.3703703703703702,54
abuse of power,3.37,50
italian american,3.37,50
Supernatural ,3.369565217391304,23
date,3.369565217391304,46
hitler,3.369565217391304,23
medical,3.369565217391304,23
students,3.369565217391304,23
walking dead,3.369565217391304,23
well,3.369565217391304,23
writer's block,3.369565217391304,23
widower,3.369158878504673,107
neighbors,3.3688524590163933,61
Kaiju,3.3685897435897436,156
eroticism,3.3684210526315788,38
gaming,3.3684210526315788,38
Seth Green,3.3676470588235294,34
fast food,3.3676470588235294,34
suffering,3.36734693877551,49
lavish,3.3671875,64
teamwork,3.367088607594937,79
Melissa McCarthy,3.3666666666666667,75
celebrity,3.3666666666666667,90
job interview,3.3666666666666667,30
live action/animation,3.3666666666666667,45
bollywood,3.365740740740741,108
Amazon,3.3653846153846154,26
american idiocy,3.3653846153846154,78
based on play or musical,3.3653846153846154,26
record player,3.3653846153846154,52
loss of wife,3.364406779661017,59
lightning,3.364,125
Predictable Twist,3.3636363636363638,22
Seann William Scott,3.3636363636363638,55
booby trap,3.3636363636363638,55
computer game,3.3636363636363638,22
donkey,3.3636363636363638,22
drugged drink,3.3636363636363638,33
dying words,3.3636363636363638,22
embassy,3.3636363636363638,22
samurai sword,3.3636363636363638,22
urban fantasy,3.3636363636363638,66
itaege,3.362857142857143,175
pregnancy,3.3625254582484727,491
genie,3.3625,40
plane,3.3625,40
jewish,3.36231884057971,207
sibling rivalry,3.36231884057971,69
Isla Fisher,3.3620689655172415,29
cafe,3.3620689655172415,58
puppetry,3.3620689655172415,29
unsubtitled foreign language,3.3620689655172415,29
chick flick,3.362021857923497,732
watched 2006,3.361842105263158,76
nazi,3.3617021276595747,141
resident evil,3.36046511627907,43
failure,3.36,25
ireland,3.36,25
myth,3.36,25
nude black women,3.36,25
prehistoric,3.36,50
Liv Tyler,3.3596491228070176,57
cia central intelligence agency,3.359375,32
hostages,3.359375,32
switzerland,3.359375,32
violin,3.359375,32
widow,3.3592233009708736,103
tivo20,3.359154929577465,71
contamination,3.358974358974359,39
stealing,3.358974358974359,39
escape,3.3588235294117648,595
dancer,3.357894736842105,95
game,3.357638888888889,144
Dave Bautista,3.357142857142857,28
Jennifer Lopez,3.357142857142857,56
Val Lewton,3.357142857142857,21
director,3.357142857142857,35
grandfather grandson relationship,3.357142857142857,35
implied sex,3.357142857142857,28
interracial marriage,3.357142857142857,35
male villain,3.357142857142857,35
part animation,3.357142857142857,21
rehabilitation,3.357142857142857,28
summer vacation,3.357142857142857,21
daughter,3.3564356435643563,101
Netflix,3.356060606060606,66
cop,3.355769230769231,52
Goldie Hawn,3.3548387096774195,31
alcohol,3.3548387096774195,155
unresolved,3.3548387096774195,31
Nudity (Rear),3.3541666666666665,264
arcade game,3.3541666666666665,24
emergency,3.3541666666666665,24
family film,3.3541666666666665,24
hollywood california,3.3541666666666665,24
raccoon,3.3541666666666665,24
suicidal,3.3541666666666665,24
vhs,3.3541666666666665,48
over the top,3.353846153846154,390
zombie,3.3538306451612905,496
pigs,3.3536585365853657,41
vampire,3.3534635879218473,563
babysitter,3.353448275862069,58
fish out of water,3.3525641025641026,156
sex comedy,3.3525641025641026,78
religious,3.3524590163934427,122
scientist,3.3523421588594706,491
blizzard,3.352272727272727,44
spaceflight,3.352272727272727,44
bank,3.352112676056338,71
laughter,3.3518518518518516,27
nuns,3.3518518518518516,54
worm,3.3518518518518516,27
Comic Book adaption,3.3511904761904763,84
hunger,3.351063829787234,47
AGE DISPARITY ROMANCE,3.35,20
Chloe Grace Moretz,3.35,20
experiment,3.35,290
robbery turned wrong,3.35,20
training montage,3.35,20
transvestite,3.35,30
Los Angeles,3.349697885196375,662
twins,3.3496932515337425,163
buddy cop,3.3484848484848486,99
rape and revenge,3.3484848484848486,33
WRITER'S LIFE,3.347826086956522,46
actor shares first name with character,3.347826086956522,23
choking,3.347826086956522,23
doping,3.347826086956522,23
police chase,3.347826086956522,69
mourning,3.3469387755102042,49
brother sister relationship,3.346689895470383,287
pursuit,3.346590909090909,88
poison,3.3464566929133857,127
Seth MacFarlane,3.3461538461538463,39
held captive,3.3461538461538463,26
lifting a male into the air,3.3461538461538463,26
swastika,3.3461538461538463,26
haunted house,3.346067415730337,445
illness,3.345864661654135,133
nudity,3.345414201183432,676
impostor,3.3452380952380953,84
seduction,3.3451882845188283,239
bully comeuppance,3.3448275862068964,29
shot through the mouth,3.3448275862068964,29
Finnish,3.3444444444444446,45
animal attacks,3.3444444444444446,45
middle ages,3.3444444444444446,45
hanging,3.344155844155844,77
accidental killing,3.34375,48
racist humor,3.34375,64
sorcerer,3.34375,48
stabbed in the arm,3.34375,48
vomiting,3.3433734939759034,249
kidnapping,3.343313373253493,1002
river,3.343220338983051,118
fish,3.343137254901961,102
train station,3.343137254901961,51
effects,3.34297520661157,121
poet,3.342857142857143,35
husband wife relationship,3.3424242424242423,495
Monster,3.3421052631578947,38
skateboarding,3.3421052631578947,57
drinking,3.3415032679738563,306
pool,3.341463414634146,41
railway station,3.341463414634146,41
agriculture,3.340909090909091,22
characters killed one by one,3.340909090909091,22
stewardess,3.340909090909091,22
arson,3.3405797101449277,69
guilty conscience,3.34,25
poem,3.34,25
toronto,3.34,25
camp,3.339712918660287,209
chaos,3.3396946564885495,131
trip,3.3392857142857144,28
unfinished storyline,3.3392857142857144,28
rock star,3.338709677419355,31
short film,3.338235294117647,442
stuntman,3.3378378378378377,37
telepathy,3.3378378378378377,111
zoo,3.3378378378378377,37
abandoned house,3.3375,40
britain,3.3375,40
patriotism,3.3375,40
homosexual undertones,3.3372093023255816,43
servant,3.3372093023255816,43
betrayal,3.337078651685393,534
love triangle,3.336996336996337,273
North Korea,3.3369565217391304,46
thailand,3.3365384615384617,52
giant monster,3.3357843137254903,204
actor,3.335227272727273,88
killing spree,3.335227272727273,88
jealousy,3.334710743801653,363
Bible,3.3333333333333335,108
Colorado,3.3333333333333335,24
Lili Taylor,3.3333333333333335,24
Miami,3.3333333333333335,42
Wonder woman,3.3333333333333335,24
anachronistic music,3.3333333333333335,21
anthropomorphism,3.3333333333333335,45
atlantis,3.3333333333333335,24
audience,3.3333333333333335,21
avengers,3.3333333333333335,30
based on short film,3.3333333333333335,27
broken arm,3.3333333333333335,45
bullet wound,3.3333333333333335,21
crushed head,3.3333333333333335,36
disney+,3.3333333333333335,21
drag,3.3333333333333335,39
family comedy,3.3333333333333335,27
hairdresser,3.3333333333333335,21
hazing,3.3333333333333335,24
hit with a hammer,3.3333333333333335,30
ice age,3.3333333333333335,33
jupiter,3.3333333333333335,21
mirrors,3.3333333333333335,27
modern art,3.3333333333333335,39
muscle,3.3333333333333335,21
paraplegic,3.3333333333333335,24
passport,3.3333333333333335,27
past,3.3333333333333335,24
popcorn,3.3333333333333335,21
rear entry sex,3.3333333333333335,27
teenage pregnancy,3.3333333333333335,42
tower,3.3333333333333335,27
mother son relationship,3.332541567695962,421
delusion,3.3313953488372094,86
blaxploitation,3.33125,80
1910s,3.330508474576271,59
slick,3.330508474576271,59
father son relationship,3.330357142857143,392
thunderstorm,3.330357142857143,56
cheerleading,3.330188679245283,53
religious overtones,3.3300970873786406,103
Diane Keaton,3.33,50
adapted from:comic,3.329896907216495,291
racial slur,3.3297872340425534,94
single father,3.3297872340425534,94
nerd,3.3294117647058825,85
f word,3.3292682926829267,205
j netflix,3.3292682926829267,41
"los angeles, california",3.3289473684210527,38
Seen 2018,3.328125,32
indians,3.328125,32
shot through a window,3.328125,32
misunderstanding,3.3278688524590163,61
fire extinguisher,3.3275862068965516,29
lawn mower,3.326923076923077,26
magnolia pictures,3.326923076923077,26
predictible,3.326923076923077,26
gore,3.326530612244898,1862
SUPERNATURAL ROMANCE,3.3260869565217392,23
actor playing himself,3.3260869565217392,23
blind person,3.3260869565217392,23
box,3.3260869565217392,23
puns,3.3260869565217392,23
devil,3.325301204819277,166
bandit,3.325,20
kiss on the lips,3.325,20
locked in,3.325,20
mass death,3.325,20
pool of blood,3.325,20
holiday,3.3248175182481754,137
Eli Roth,3.324324324324324,37
bride,3.324324324324324,37
hysteria,3.324324324324324,37
gasoline,3.3229166666666665,48
Dwayne Johnson,3.3226600985221677,203
death of a child,3.3225806451612905,62
joke,3.3225806451612905,31
sleeper agent,3.3225806451612905,31
teenage love,3.3220338983050848,59
cornfield,3.3214285714285716,56
drug smuggling,3.3214285714285716,28
patient,3.3214285714285716,28
dancing,3.3210161662817552,433
ex-con,3.3205128205128207,39
Fan service,3.3202247191011236,89
Scandinavian,3.32,25
fairy,3.32,25
family reunion,3.32,25
machine,3.32,25
multiracial cast,3.32,25
speed,3.32,25
television news,3.32,25
witness,3.32,50
orphan,3.3198924731182795,186
deformity,3.3191489361702127,47
judge,3.3189655172413794,58
confusing,3.3183925811437405,647
FEMMES FATALES,3.3181818181818183,22
Ken Jeong,3.3181818181818183,22
Oregon,3.3181818181818183,22
Ray Romano,3.3181818181818183,22
V18,3.3181818181818183,22
Wayans Brothers,3.3181818181818183,22
Wedding ,3.3181818181818183,22
nanobots,3.3181818181818183,33
scenery,3.317857142857143,140
space battle,3.3175675675675675,74
war veteran,3.317073170731707,41
girl,3.3169398907103824,183
CG animation,3.316666666666667,30
dentist,3.316666666666667,30
character repeating someone else's dialogue,3.31651376146789,109
Creature Feature,3.3157894736842106,38
australian,3.3157894736842106,57
disaster movie,3.3157894736842106,57
fired from the job,3.3152173913043477,46
pedophile,3.315068493150685,73
crying,3.315,200
Aging,3.314814814814815,27
communist,3.314814814814815,27
stockholm syndrome,3.314814814814815,27
white house,3.314814814814815,27
based on manga,3.3135593220338984,59
hockey,3.3135593220338984,59
bicycle,3.313131313131313,99
ghetto,3.3130841121495327,107
f bombs,3.3125,40
female protagonists,3.3125,24
possession,3.3125,360
prosthetic limb,3.3125,24
public humiliation,3.3125,24
self mutilation,3.3125,96
sexual desire,3.3125,32
u.s. navy,3.3125,24
cave,3.3121019108280256,157
shot in the forehead,3.3121019108280256,157
buddy comedy,3.311688311688312,77
Nicholas Cage,3.311111111111111,45
PROSTITUTES,3.311111111111111,45
legend,3.3109756097560976,82
independent film,3.3106796116504853,824
coma,3.3105263157894735,95
Arizona,3.310344827586207,29
awkward,3.310126582278481,158
attempted suicide,3.31,50
double agents,3.31,50
superheroes,3.31,250
Eddie Izzard,3.3095238095238093,21
asthma,3.3095238095238093,21
gay director,3.3095238095238093,21
seen,3.3095238095238093,105
siberia,3.3095238095238093,21
transphobia,3.3095238095238093,21
wedding,3.3095238095238093,420
phone booth,3.3092105263157894,76
unemployment,3.3092105263157894,76
obesity,3.308988764044944,89
canine,3.3088235294117645,34
lighthouse,3.3076923076923075,39
missing child,3.3076923076923075,52
robber,3.3076923076923075,26
universal monsters,3.3076923076923075,26
wrestling,3.3072916666666665,96
M. Night Shyamalan,3.306451612903226,186
loss of father,3.3059701492537314,67
voice over narration,3.3059071729957807,237
jungle,3.3058252427184467,309
one man army,3.3056872037914693,211
nuclear weapons,3.3055555555555554,54
suit and tie,3.3055555555555554,54
teenage girl,3.305357142857143,280
cia agent,3.3048780487804876,41
eavesdropping,3.3048780487804876,82
company,3.3043478260869565,23
drunk,3.3043478260869565,23
fondling,3.3043478260869565,23
New Year's Eve,3.3035714285714284,28
kgb,3.3035714285714284,28
anti-religion,3.303030303030303,33
depressing without being uplifting,3.303030303030303,33
california,3.3027777777777776,180
theme park,3.3026315789473686,38
pirate,3.302325581395349,43
tragic villain,3.302325581395349,43
animated sequence,3.3020833333333335,48
tivo19,3.3020833333333335,96
hollywood,3.30188679245283,53
motorcycle chase,3.3017241379310347,58
pain,3.3011363636363638,88
Scary,3.3,20
body in a trunk,3.3,20
child abduction,3.3,25
cool concept,3.3,20
dirty cop,3.3,25
dog killing,3.3,50
gotham city,3.3,20
handshake,3.3,25
macguffin,3.3,45
male prostitute,3.3,40
mayor,3.3,45
murderer,3.3,85
rednecks,3.3,25
revisionist history,3.3,25
hostage,3.29923273657289,391
shot in the leg,3.299107142857143,112
secret identity,3.2985611510791366,139
rabbit,3.297872340425532,47
cross,3.2976190476190474,42
flower,3.2976190476190474,42
monastery,3.2976190476190474,42
spaceship,3.2974910394265233,279
hidden identity,3.2962962962962963,27
stuttering,3.2962962962962963,27
Visuals,3.2954545454545454,22
based on a poem,3.2954545454545454,22
interspecies romance,3.2954545454545454,22
secret organization,3.2954545454545454,22
Louisiana,3.2950819672131146,61
bloody violence,3.2950819672131146,61
rap,3.294642857142857,56
shot in the shoulder,3.2941176470588234,102
monster,3.293918918918919,888
Notable Nudity,3.29375,80
child,3.293548387096774,155
overhead camera shot,3.2934782608695654,46
childhood friends,3.293103448275862,29
cult figure,3.293103448275862,29
manipulative behavior,3.293103448275862,29
pub,3.293103448275862,58
pedophilia,3.2928571428571427,140
cannabis,3.292452830188679,53
based on novel or book,3.2917771883289126,377
The Rock,3.2916666666666665,36
neighbor neighbor relationship,3.2916666666666665,24
satanic cult,3.2916666666666665,48
six word title,3.2916666666666665,24
stairway,3.2916666666666665,24
stroke,3.2916666666666665,24
blackmail,3.2914285714285714,175
siege,3.2911392405063293,79
on the run,3.291079812206573,213
subway,3.2906976744186047,129
talking animal,3.2906976744186047,43
puppy,3.289473684210526,38
painter,3.2889908256880735,109
Mars,3.2888888888888888,45
american abroad,3.2888888888888888,90
suburb,3.288732394366197,71
pay phone,3.288659793814433,97
loss of mother,3.2884615384615383,52
miami,3.2884615384615383,26
abusive father,3.287878787878788,33
camping,3.287878787878788,66
classism,3.287878787878788,33
zombie attack,3.287878787878788,33
actor playing multiple roles,3.2875,40
